num_cancion,ngramas,pad,recurrente,transformer
9782,Z,K,K,K
9783,Z,P,P,K
9784,Z,P,P,P
9785,Z,P,P,P
9786,Z,P,K,P
9787,Z,K,K,K
9788,Z,K,K,K
9789,Z,P,P,P
9790,Z,K,K,K
9791,Z,P,P,K
9792,Z,K,K,K
9793,Z,P,P,P
9794,Z,P,K,P
9795,Z,K,P,P
9796,Z,P,P,P
9797,Z,P,P,P
9798,Z,K,K,K
9799,Z,P,P,P
9800,Z,P,K,P
9801,Z,K,K,K
9802,Z,P,P,K
9803,Z,K,K,P
9804,Z,K,K,K
9805,Z,P,P,K
9806,Z,P,K,P
9807,Z,P,P,P
9808,Z,P,P,P
9809,Z,K,K,K
9810,Z,P,P,P
9811,Z,K,K,K
9812,Z,P,P,P
9813,Z,K,K,K
9814,Z,K,K,K
9815,Z,P,P,K
9816,Z,P,P,P
9817,Z,K,K,K
9818,Z,P,K,K
9819,Z,K,K,K
9820,Z,P,P,P
9821,Z,K,K,K
9822,Z,P,P,P
9823,Z,P,P,P
9824,Z,P,K,K
9825,Z,K,K,K
9826,Z,P,K,P
9827,Z,K,K,K
9828,Z,K,K,K
9829,Z,K,K,K
9830,Z,P,P,P
9831,Z,P,P,P
9832,Z,P,P,P
9833,Z,P,P,P
9834,Z,P,K,K
9835,Z,P,P,P
9836,Z,P,P,P
9837,Z,K,K,K
9838,Z,P,P,P
9839,Z,K,K,K
9840,Z,K,K,P
9841,Z,P,K,P
9842,Z,P,K,P
9843,Z,K,K,P
9844,Z,K,K,P
9845,Z,P,P,K
9846,Z,K,K,P
9847,Z,P,K,K
9848,Z,P,K,P
9849,Z,P,P,P
9850,Z,P,P,P
9851,Z,K,K,K
9852,Z,P,K,K
9853,Z,P,P,K
9854,Z,K,K,K
9855,Z,P,P,P
9856,Z,K,P,K
9857,Z,K,K,K
9858,Z,K,K,K
9859,Z,P,K,K
9860,Z,K,K,K
9861,Z,P,K,P
9862,Z,P,P,P
9863,Z,P,P,P
9864,Z,K,K,K
9865,Z,P,P,P
9866,Z,P,K,P
9867,Z,K,K,P
9868,Z,K,K,K
9869,Z,K,K,K
9870,Z,P,P,K
9871,Z,P,K,P
9872,Z,K,K,K
9873,Z,P,P,P
9874,Z,P,P,P
9875,Z,P,P,P
9876,Z,P,P,P
9877,Z,P,P,P
9878,Z,P,K,P
9879,Z,P,P,P
9880,Z,P,P,P
9881,Z,K,P,K
9882,Z,P,P,P
9883,Z,P,K,P
9884,Z,P,P,P
9885,Z,P,P,P
9886,Z,K,P,P
9887,Z,P,K,P
9888,Z,K,K,K
9889,Z,K,K,K
9890,Z,K,K,P
9891,Z,P,P,P
9892,Z,P,P,P
9893,Z,K,K,K
9894,Z,P,P,P
9895,Z,P,P,K
9896,Z,K,K,K
9897,Z,P,P,P
9898,Z,P,K,P
9899,Z,P,K,K
9900,Z,K,K,K
9901,Z,K,K,P
9902,Z,K,K,K
9903,Z,K,K,K
9904,Z,P,P,P
9905,Z,K,P,K
9906,Z,K,P,K
9907,Z,K,K,K
9908,Z,K,K,P
9909,Z,K,P,P
9910,Z,P,P,P
9911,Z,K,K,P
9912,Z,K,K,K
9913,Z,K,K,P
9914,Z,P,K,K
9915,Z,P,P,P
9916,Z,P,K,K
9917,Z,P,P,P
9918,Z,P,K,P
9919,Z,P,K,P
9920,Z,K,K,K
9921,Z,P,P,K
9922,Z,K,K,K
9923,Z,K,K,K
9924,Z,K,K,K
9925,Z,K,K,K
9926,Z,P,K,P
9927,Z,K,K,P
9928,Z,K,K,K
9929,Z,K,K,K
9930,Z,K,K,K
9931,Z,K,K,K
9932,Z,K,K,K
9933,Z,P,P,P
9934,Z,P,K,P
9935,Z,K,P,K
9936,Z,P,K,P
9937,Z,K,P,P
9938,Z,K,K,K
9939,Z,P,P,K
9940,Z,P,K,P
9941,Z,P,P,P
9942,Z,K,K,K
9943,Z,P,P,P
9944,Z,P,P,P
9945,Z,P,K,P
9946,Z,P,K,P
9947,Z,P,P,P
9948,Z,P,K,P
9949,Z,K,K,K
9950,Z,P,K,K
9951,Z,P,P,P
9952,Z,K,P,P
9953,Z,K,K,K
9954,Z,K,K,K
9955,Z,P,P,P
9956,Z,P,K,P
9957,Z,P,P,P
9958,Z,P,K,P
9959,Z,P,P,K
9960,Z,P,K,P
9961,Z,P,P,P
9962,Z,K,K,K
9963,Z,P,K,K
9964,Z,P,P,P
9965,Z,K,K,P
9966,Z,P,P,P
9967,Z,K,K,K
9968,Z,P,P,P
9969,Z,K,K,K
9970,Z,P,P,P
9971,Z,P,P,K
9972,Z,P,P,P
9973,Z,K,K,K
9974,Z,K,K,K
9975,Z,K,K,K
9976,Z,P,P,P
9977,Z,P,P,P
9978,Z,P,P,K
9979,Z,K,K,K
9980,Z,K,K,K
9981,Z,K,K,K
9982,Z,K,K,K
9983,Z,K,K,K
9984,Z,K,K,K
9985,Z,P,P,K
9986,Z,P,P,P
9987,Z,K,K,K
9988,Z,K,K,P
9989,Z,P,K,P
9990,Z,P,P,P
9991,Z,P,K,P
9992,Z,K,K,K
9993,Z,P,K,K
9994,Z,P,P,P
9995,Z,P,P,P
9996,Z,K,P,P
9997,Z,P,K,K
9998,Z,P,P,P
9999,Z,P,P,P
10000,Z,P,K,P
10001,Z,P,K,K
10002,Z,K,K,K
10003,Z,K,K,K
10004,Z,P,P,P
10005,Z,K,K,K
10006,Z,K,K,K
10007,Z,K,K,K
10008,Z,K,K,P
10009,Z,P,K,P
10010,Z,K,K,P
10011,Z,P,K,P
10012,Z,K,K,P
10013,Z,P,P,K
10014,Z,K,K,K
10015,Z,K,K,K
10016,Z,P,P,P
10017,Z,K,K,K
10018,Z,P,P,P
10019,Z,P,P,P
10020,Z,K,K,K
10021,Z,K,K,K
10022,Z,K,K,K
10023,Z,P,P,P
10024,Z,P,P,K
10025,Z,K,K,K
10026,Z,K,K,K
10027,Z,K,K,K
10028,Z,K,K,K
10029,Z,P,P,K
10030,Z,K,K,K
10031,Z,P,K,K
10032,Z,K,K,K
10033,Z,P,K,P
10034,Z,K,K,K
10035,Z,P,P,P
10036,Z,P,P,P
10037,Z,K,K,K
10038,Z,P,P,K
10039,Z,P,P,K
10040,Z,P,P,K
10041,Z,P,P,P
10042,Z,K,K,K
10043,Z,K,K,K
10044,Z,P,K,P
10045,Z,K,K,K
10046,Z,P,P,P
10047,Z,P,P,P
10048,Z,P,K,P
10049,Z,K,P,P
10050,Z,K,K,P
10051,Z,P,P,K
10052,Z,P,P,K
10053,Z,K,K,K
10054,Z,K,K,K
10055,Z,K,K,K
10056,Z,K,K,K
10057,Z,P,P,K
10058,Z,K,K,K
10059,Z,K,K,K
10060,Z,P,P,P
10061,Z,K,K,K
10062,Z,P,P,K
10063,Z,P,P,P
10064,Z,P,P,K
10065,Z,K,K,P
10066,Z,P,K,P
10067,Z,K,K,K
10068,Z,K,K,K
10069,Z,K,K,K
10070,Z,K,P,K
10071,Z,K,K,P
10072,Z,P,P,P
10073,Z,K,K,K
10074,Z,P,P,P
10075,Z,P,P,P
10076,Z,P,P,P
10077,Z,K,K,K
10078,Z,K,P,P
10079,Z,P,P,P
10080,Z,P,P,P
10081,Z,K,K,K
10082,Z,P,K,K
10083,Z,P,P,P
10084,Z,P,P,P
10085,Z,P,P,P
10086,Z,P,K,K
10087,Z,P,P,P
10088,Z,P,P,P
10089,Z,P,P,P
10090,Z,K,K,K
10091,Z,P,P,P
10092,Z,P,P,P
10093,Z,K,K,K
10094,Z,K,K,K
10095,Z,P,P,P
10096,Z,P,P,P
10097,Z,K,K,K
10098,Z,P,K,K
10099,Z,P,P,P
10100,Z,P,K,P
10101,Z,K,K,K
10102,Z,K,K,K
10103,Z,K,K,K
10104,Z,K,K,K
10105,Z,K,K,K
10106,Z,K,P,K
10107,Z,P,K,P
10108,Z,P,K,K
10109,Z,P,P,P
10110,Z,P,K,K
10111,Z,K,K,P
10112,Z,K,K,K
10113,Z,K,K,K
10114,Z,P,K,K
10115,Z,K,K,K
10116,Z,K,P,P
10117,Z,P,P,P
10118,Z,K,K,P
10119,Z,K,K,K
10120,Z,P,K,P
10121,Z,K,K,K
10122,Z,K,K,K
10123,Z,K,K,K
10124,Z,P,P,P
10125,Z,K,K,K
10126,Z,K,K,K
10127,Z,K,K,K
10128,Z,P,P,P
10129,Z,P,K,P
10130,Z,K,K,P
10131,Z,P,K,P
10132,Z,P,K,P
10133,Z,K,K,K
10134,Z,P,K,P
10135,Z,P,P,P
10136,Z,P,P,K
10137,Z,K,K,P
10138,Z,P,P,P
10139,Z,P,P,P
10140,Z,K,K,K
10141,Z,K,K,P
10142,Z,K,P,P
10143,Z,K,K,K
10144,Z,P,P,P
10145,Z,K,P,K
10146,Z,K,K,K
10147,Z,P,P,P
10148,Z,K,P,K
10149,Z,K,K,K
10150,Z,K,K,K
10151,Z,K,K,K
10152,Z,K,K,K
10153,Z,P,P,K
10154,Z,P,P,P
10155,Z,P,P,P
10156,Z,P,P,P
10157,Z,P,K,P
10158,Z,K,K,K
10159,Z,P,P,K
10160,Z,P,P,P
10161,Z,K,K,K
10162,Z,K,K,P
10163,Z,P,K,K
10164,Z,P,K,K
10165,Z,K,K,K
10166,Z,P,P,P
10167,Z,P,P,K
10168,Z,K,P,K
10169,Z,K,K,K
10170,Z,P,P,K
10171,Z,P,K,K
10172,Z,K,P,K
10173,Z,P,P,K
10174,Z,P,K,P
10175,Z,P,K,P
10176,Z,K,K,K
10177,Z,K,K,P
10178,Z,P,P,K
10179,Z,P,K,P
10180,Z,P,P,P
10181,Z,P,P,P
10182,Z,P,P,K
10183,Z,P,P,P
10184,Z,P,P,P
10185,Z,P,K,P
10186,Z,P,P,P
10187,Z,P,K,P
10188,Z,K,K,P
10189,Z,P,P,K
10190,Z,K,P,K
10191,Z,K,K,P
10192,Z,K,K,K
10193,Z,K,P,K
10194,Z,P,P,P
10195,Z,P,P,P
10196,Z,K,K,K
10197,Z,K,K,K
10198,Z,P,K,P
10199,Z,P,P,P
10200,Z,K,K,K
10201,Z,K,K,P
10202,Z,K,K,P
10203,Z,P,P,P
10204,Z,K,K,P
10205,Z,P,P,P
10206,Z,P,P,P
10207,Z,K,P,K
10208,Z,K,K,P
10209,Z,P,P,P
10210,Z,P,K,K
10211,Z,K,K,K
10212,Z,P,P,K
10213,Z,P,K,P
10214,Z,K,K,K
10215,Z,K,K,K
10216,Z,P,P,P
10217,Z,K,K,P
10218,Z,P,P,P
10219,Z,K,K,K
10220,Z,K,K,P
10221,Z,P,P,P
10222,Z,P,P,P
10223,Z,P,P,P
10224,Z,P,P,P
10225,Z,K,K,K
10226,Z,K,K,K
10227,Z,P,K,P
10228,Z,K,K,K
10229,Z,K,K,K
10230,Z,K,K,K
10231,Z,P,P,P
10232,Z,P,P,K
10233,Z,P,P,K
10234,Z,K,K,P
10235,Z,P,K,P
10236,Z,K,K,P
10237,Z,P,P,K
10238,Z,K,K,P
10239,Z,P,K,P
10240,Z,K,P,K
10241,Z,K,K,K
10242,Z,P,P,P
10243,Z,K,K,K
10244,Z,K,K,K
10245,Z,K,K,K
10246,Z,K,K,K
10247,Z,K,P,K
10248,Z,P,K,P
10249,Z,K,K,K
10250,Z,P,P,K
10251,Z,K,K,P
10252,Z,K,K,K
10253,Z,P,P,K
10254,Z,K,K,K
10255,Z,P,P,P
10256,Z,K,K,K
10257,Z,P,P,P
10258,Z,P,P,P
10259,Z,P,K,P
10260,Z,P,P,P
10261,Z,K,K,K
10262,Z,K,K,K
10263,Z,P,P,P
10264,Z,P,K,P
10265,Z,K,K,K
10266,Z,P,K,K
10267,Z,K,K,K
10268,Z,P,K,K
10269,Z,P,K,K
10270,Z,P,P,P
10271,Z,P,P,K
10272,Z,P,K,P
10273,Z,P,K,K
10274,Z,P,K,P
10275,Z,K,P,K
10276,Z,K,K,P
10277,Z,K,K,K
10278,Z,K,K,K
10279,Z,K,K,K
10280,Z,P,P,P
10281,Z,K,K,K
10282,Z,P,P,P
10283,Z,P,K,P
10284,Z,K,K,K
10285,Z,K,P,K
10286,Z,P,P,P
10287,Z,K,K,P
10288,Z,P,P,P
10289,Z,K,K,P
10290,Z,P,P,P
10291,Z,P,K,P
10292,Z,K,K,K
10293,Z,K,K,K
10294,Z,K,K,K
10295,Z,P,P,K
10296,Z,P,P,K
10297,Z,K,K,K
10298,Z,P,K,K
10299,Z,P,P,K
10300,Z,K,K,K
10301,Z,K,K,K
10302,Z,K,K,K
10303,Z,K,K,P
10304,Z,K,K,K
10305,Z,K,K,K
10306,Z,P,P,K
10307,Z,P,P,P
10308,Z,P,K,P
10309,Z,P,P,P
10310,Z,K,K,K
10311,Z,P,P,P
10312,Z,K,K,K
10313,Z,P,K,P
10314,Z,P,P,P
10315,Z,P,P,P
10316,Z,P,P,K
10317,Z,P,P,P
10318,Z,P,P,K
10319,Z,P,K,P
10320,Z,P,P,P
10321,Z,K,K,K
10322,Z,K,K,K
10323,Z,K,P,P
10324,Z,P,K,P
10325,Z,K,K,K
10326,Z,P,P,P
10327,Z,K,K,K
10328,Z,P,P,P
10329,Z,P,K,K
10330,Z,P,K,K
10331,Z,P,P,P
10332,Z,P,P,P
10333,Z,K,K,K
10334,Z,K,K,P
10335,Z,K,K,K
10336,Z,K,K,P
10337,Z,P,P,P
10338,Z,P,P,P
10339,Z,P,P,P
10340,Z,P,P,P
10341,Z,P,K,P
10342,Z,P,P,P
10343,Z,K,K,P
10344,Z,P,P,P
10345,Z,P,K,K
10346,Z,P,K,P
10347,Z,K,K,K
10348,Z,P,P,P
10349,Z,K,K,K
10350,Z,P,P,P
10351,Z,P,P,K
10352,Z,P,K,P
10353,Z,P,P,P
10354,Z,P,K,P
10355,Z,K,K,K
10356,Z,K,K,K
10357,Z,P,P,P
10358,Z,K,P,P
10359,Z,P,P,P
10360,Z,P,P,P
10361,Z,K,K,K
10362,Z,P,P,P
10363,Z,P,K,P
10364,Z,K,K,K
10365,Z,K,K,P
10366,Z,K,K,K
10367,Z,P,P,P
10368,Z,P,K,P
10369,Z,P,P,P
10370,Z,P,P,K
10371,Z,K,K,K
10372,Z,K,K,K
10373,Z,P,K,P
10374,Z,P,P,P
10375,Z,P,K,K
10376,Z,K,K,K
10377,Z,P,K,P
10378,Z,K,K,P
10379,Z,P,P,P
10380,Z,P,P,P
10381,Z,P,P,P
10382,Z,K,K,K
10383,Z,P,P,P
10384,Z,K,K,P
10385,Z,K,K,K
10386,Z,K,K,P
10387,Z,P,K,K
10388,Z,K,K,K
10389,Z,K,K,P
10390,Z,P,P,P
10391,Z,P,P,P
10392,Z,P,P,K
10393,Z,P,K,P
10394,Z,K,K,K
10395,Z,K,K,K
10396,Z,K,K,P
10397,Z,P,P,K
10398,Z,K,K,K
10399,Z,P,P,P
10400,Z,K,K,K
10401,Z,K,K,K
10402,Z,K,K,K
10403,Z,P,P,K
10404,Z,K,K,P
10405,Z,K,K,K
10406,Z,P,P,P
10407,Z,K,K,P
10408,Z,K,K,P
10409,Z,K,K,K
10410,Z,K,K,K
10411,Z,K,K,K
10412,Z,P,P,K
10413,Z,K,K,K
10414,Z,K,K,K
10415,Z,P,K,P
10416,Z,K,K,K
10417,Z,P,K,P
10418,Z,P,P,P
10419,Z,K,K,K
10420,Z,P,K,P
10421,Z,P,P,P
10422,Z,K,K,K
10423,Z,K,K,K
10424,Z,P,K,K
10425,Z,K,K,K
10426,Z,P,P,K
10427,Z,K,K,P
10428,Z,P,K,P
10429,Z,K,K,K
10430,Z,K,P,K
10431,Z,P,P,P
10432,Z,P,P,P
10433,Z,P,P,K
10434,Z,P,K,P
10435,Z,P,K,K
10436,Z,P,P,P
10437,Z,P,P,P
10438,Z,P,P,K
10439,Z,P,K,P
10440,Z,K,K,K
10441,Z,P,K,P
10442,Z,P,K,K
10443,Z,K,K,P
10444,Z,P,P,P
10445,Z,P,P,K
10446,Z,P,P,P
10447,Z,P,P,P
10448,Z,P,P,P
10449,Z,K,K,K
10450,Z,K,K,K
10451,Z,P,K,P
10452,Z,P,P,P
10453,Z,P,P,P
10454,Z,K,K,P
10455,Z,K,P,K
10456,Z,P,K,P
10457,Z,P,K,P
10458,Z,P,P,P
10459,Z,P,P,P
10460,Z,P,K,P
10461,Z,K,K,K
10462,Z,K,K,P
10463,Z,K,K,P
10464,Z,K,K,K
10465,Z,K,K,K
10466,Z,K,P,K
10467,Z,K,K,K
10468,Z,P,P,P
10469,Z,P,K,K
10470,Z,P,P,K
10471,Z,P,P,P
10472,Z,P,K,P
10473,Z,P,P,P
10474,Z,K,K,K
10475,Z,P,P,P
10476,Z,P,K,P
10477,Z,K,K,K
10478,Z,K,K,K
10479,Z,P,P,K
10480,Z,K,K,K
10481,Z,K,K,K
10482,Z,P,P,P
10483,Z,K,K,K
10484,Z,P,K,P
10485,Z,K,K,K
10486,Z,K,K,P
10487,Z,P,P,P
10488,Z,K,K,K
10489,Z,P,P,P
10490,Z,K,K,K
10491,Z,P,P,P
10492,Z,K,P,P
10493,Z,P,P,P
10494,Z,P,P,P
10495,Z,P,K,P
10496,Z,K,K,K
10497,Z,P,P,K
10498,Z,P,K,P
10499,Z,P,K,K
10500,Z,K,K,K
10501,Z,P,K,P
10502,Z,K,K,K
10503,Z,K,P,P
10504,Z,P,K,P
10505,Z,P,K,P
10506,Z,P,K,K
10507,Z,P,P,P
10508,Z,K,K,P
10509,Z,P,P,P
10510,Z,K,P,P
10511,Z,P,P,K
10512,Z,P,P,P
10513,Z,P,P,P
10514,Z,P,K,P
10515,Z,K,K,K
10516,Z,P,P,P
10517,Z,K,K,K
10518,Z,K,K,P
10519,Z,K,K,K
10520,Z,K,K,K
10521,Z,K,K,K
10522,Z,P,P,K
10523,Z,K,K,K
10524,Z,P,P,P
10525,Z,P,K,P
10526,Z,P,P,P
10527,Z,K,K,K
10528,Z,P,K,K
10529,Z,K,K,K
10530,Z,K,K,K
10531,Z,P,K,P
10532,Z,P,P,K
10533,Z,P,P,K
10534,Z,P,P,P
10535,Z,P,K,K
10536,Z,P,K,K
10537,Z,P,P,K
10538,Z,P,K,P
10539,Z,K,K,K
10540,Z,P,P,P
10541,Z,P,P,K
10542,Z,K,K,K
10543,Z,K,K,P
10544,Z,P,K,P
10545,Z,P,P,P
10546,Z,P,K,P
10547,Z,K,P,K
10548,Z,P,K,K
10549,Z,P,K,P
10550,Z,P,P,K
10551,Z,K,P,K
10552,Z,P,P,P
10553,Z,P,P,K
10554,Z,P,P,K
10555,Z,K,K,K
10556,Z,K,K,P
10557,Z,P,K,P
10558,Z,K,K,K
10559,Z,P,K,P
10560,Z,K,K,K
10561,Z,P,P,P
10562,Z,K,K,K
10563,Z,P,P,P
10564,Z,K,K,K
10565,Z,P,P,K
10566,Z,K,K,K
10567,Z,K,K,K
10568,Z,K,K,K
10569,Z,P,K,K
10570,Z,P,P,P
10571,Z,K,P,P
10572,Z,K,K,K
10573,Z,P,P,K
10574,Z,K,K,K
10575,Z,P,P,P
10576,Z,K,K,P
10577,Z,P,P,K
10578,Z,P,P,K
10579,Z,P,K,P
10580,Z,K,K,K
10581,Z,P,P,P
10582,Z,P,P,P
10583,Z,P,P,P
10584,Z,P,P,P
10585,Z,P,K,K
10586,Z,P,K,P
10587,Z,P,P,P
10588,Z,P,P,K
10589,Z,K,K,K
10590,Z,K,K,K
10591,Z,K,K,K
10592,Z,K,K,P
10593,Z,K,K,P
10594,Z,K,K,K
10595,Z,K,P,K
10596,Z,P,K,P
10597,Z,P,P,K
10598,Z,K,P,P
10599,Z,P,P,P
10600,Z,K,K,P
10601,Z,K,K,K
10602,Z,P,P,P
10603,Z,P,K,P
10604,Z,K,K,K
10605,Z,K,K,P
10606,Z,K,K,K
10607,Z,P,P,P
10608,Z,P,P,P
10609,Z,K,P,K
10610,Z,P,P,P
10611,Z,K,K,K
10612,Z,K,K,K
10613,Z,P,P,P
10614,Z,P,P,K
10615,Z,K,K,P
10616,Z,P,P,P
10617,Z,K,K,K
10618,Z,P,P,P
10619,Z,P,P,P
10620,Z,K,K,K
10621,Z,K,K,K
10622,Z,K,K,K
10623,Z,P,P,P
10624,Z,P,P,P
10625,Z,P,P,P
10626,Z,K,P,P
10627,Z,P,P,P
10628,Z,K,P,K
10629,Z,K,P,K
10630,Z,P,P,P
10631,Z,K,K,K
10632,Z,K,K,K
10633,Z,P,P,P
10634,Z,P,P,P
10635,Z,P,K,P
10636,Z,K,K,K
10637,Z,P,P,K
10638,Z,P,K,K
10639,Z,P,P,P
10640,Z,P,K,P
10641,Z,P,P,P
10642,Z,P,K,P
10643,Z,K,K,K
10644,Z,P,K,P
10645,Z,K,K,K
10646,Z,K,K,K
10647,Z,P,P,P
10648,Z,K,K,K
10649,Z,K,P,K
10650,Z,K,K,K
10651,Z,K,K,P
10652,Z,K,K,K
10653,Z,P,P,P
10654,Z,K,K,K
10655,Z,P,P,P
10656,Z,K,K,K
10657,Z,P,P,P
10658,Z,P,P,P
10659,Z,K,K,K
10660,Z,K,K,K
10661,Z,K,K,P
10662,Z,P,P,P
10663,Z,P,P,P
10664,Z,K,K,K
10665,Z,P,P,P
10666,Z,P,K,P
10667,Z,P,K,P
10668,Z,K,K,K
10669,Z,K,K,K
10670,Z,K,K,K
10671,Z,P,P,P
10672,Z,K,K,P
10673,Z,K,K,K
10674,Z,K,P,K
10675,Z,K,K,P
10676,Z,K,K,K
10677,Z,K,K,K
10678,Z,K,K,K
10679,Z,P,K,P
10680,Z,K,K,K
10681,Z,P,P,P
10682,Z,K,K,K
10683,Z,K,K,K
10684,Z,P,K,P
10685,Z,P,P,P
10686,Z,K,K,K
10687,Z,P,P,P
10688,Z,K,K,K
10689,Z,K,K,K
10690,Z,P,P,P
10691,Z,P,P,P
10692,Z,P,K,K
10693,Z,K,K,K
10694,Z,P,P,P
10695,Z,K,K,P
10696,Z,P,P,P
10697,Z,K,K,P
10698,Z,K,K,K
10699,Z,K,K,K
10700,Z,K,P,P
10701,Z,P,K,K
10702,Z,K,K,K
10703,Z,K,K,K
10704,Z,K,K,K
10705,Z,K,K,K
10706,Z,K,K,K
10707,Z,P,P,K
10708,Z,P,P,P
10709,Z,P,K,P
10710,Z,P,P,P
10711,Z,P,P,P
10712,Z,K,K,K
10713,Z,K,K,K
10714,Z,P,P,P
10715,Z,P,K,K
10716,Z,K,K,K
10717,Z,K,K,P
10718,Z,P,K,K
10719,Z,P,P,P
10720,Z,K,K,K
10721,Z,K,K,K
10722,Z,K,K,K
10723,Z,P,P,P
10724,Z,P,P,K
10725,Z,K,K,K
10726,Z,K,K,K
10727,Z,K,K,K
10728,Z,K,K,K
10729,Z,P,K,K
10730,Z,P,P,P
10731,Z,K,K,K
10732,Z,P,K,P
10733,Z,K,K,K
10734,Z,K,K,P
10735,Z,P,K,K
10736,Z,K,K,P
10737,Z,K,K,K
10738,Z,P,P,K
10739,Z,P,P,P
10740,Z,P,P,P
10741,Z,K,K,K
10742,Z,K,P,P
10743,Z,P,K,P
10744,Z,P,K,P
10745,Z,K,K,P
10746,Z,P,K,P
10747,Z,K,P,P
10748,Z,K,K,K
10749,Z,K,K,K
10750,Z,P,K,K
10751,Z,P,P,P
10752,Z,P,P,K
10753,Z,K,K,K
10754,Z,K,K,K
10755,Z,P,P,K
10756,Z,P,P,P
10757,Z,P,P,P
10758,Z,K,K,K
10759,Z,P,P,P
10760,Z,P,K,P
10761,Z,K,K,P
10762,Z,P,K,K
10763,Z,P,P,P
10764,Z,P,P,P
10765,Z,P,P,P
10766,Z,P,P,P
10767,Z,P,K,P
10768,Z,P,P,P
10769,Z,P,P,P
10770,Z,K,K,K
10771,Z,K,P,P
10772,Z,P,P,K
10773,Z,K,K,K
10774,Z,K,K,K
10775,Z,P,K,P
10776,Z,P,K,P
10777,Z,K,P,K
10778,Z,P,K,K
10779,Z,K,K,K
10780,Z,P,K,P
10781,Z,K,K,K
10782,Z,K,K,K
10783,Z,P,P,P
10784,Z,P,K,K
10785,Z,P,K,K
10786,Z,P,P,P
10787,Z,K,P,K
10788,Z,P,P,P
10789,Z,P,P,P
10790,Z,P,K,P
10791,Z,P,K,P
10792,Z,K,K,P
10793,Z,K,K,P
10794,Z,P,K,P
10795,Z,K,K,P
10796,Z,K,K,K
10797,Z,P,P,K
10798,Z,K,K,K
10799,Z,K,K,K
10800,Z,K,K,P
10801,Z,P,P,P
10802,Z,P,P,P
10803,Z,P,K,P
10804,Z,K,P,P
10805,Z,P,P,K
10806,Z,P,P,P
10807,Z,K,P,P
10808,Z,K,K,K
10809,Z,K,K,K
10810,Z,P,P,K
10811,Z,K,K,K
10812,Z,K,K,P
10813,Z,P,P,P
10814,Z,P,P,P
10815,Z,P,P,P
10816,Z,K,K,K
10817,Z,K,K,K
10818,Z,K,K,K
10819,Z,K,K,K
10820,Z,P,K,P
10821,Z,K,K,K
10822,Z,P,P,P
10823,Z,K,K,P
10824,Z,K,K,P
10825,Z,P,P,P
10826,Z,K,K,K
10827,Z,K,K,P
10828,Z,K,K,K
10829,Z,P,P,K
10830,Z,K,K,K
10831,Z,P,P,P
10832,Z,P,P,P
10833,Z,P,K,P
10834,Z,P,K,K
10835,Z,K,K,K
10836,Z,P,K,P
10837,Z,P,P,P
10838,Z,K,K,K
10839,Z,K,K,P
10840,Z,K,K,K
10841,Z,K,P,P
10842,Z,P,P,K
10843,Z,P,P,K
10844,Z,P,P,P
10845,Z,P,P,P
10846,Z,K,K,K
10847,Z,P,K,P
10848,Z,K,K,K
10849,Z,P,K,K
10850,Z,P,K,P
10851,Z,K,K,K
10852,Z,K,K,K
10853,Z,K,K,P
10854,Z,K,K,K
10855,Z,P,P,P
10856,Z,K,K,K
10857,Z,P,P,P
10858,Z,P,P,P
10859,Z,P,K,P
10860,Z,K,K,K
10861,Z,P,K,K
10862,Z,P,P,P
10863,Z,K,K,K
10864,Z,P,K,P
10865,Z,P,P,P
10866,Z,P,P,P
10867,Z,P,P,P
10868,Z,K,K,P
10869,Z,K,K,K
10870,Z,P,P,P
10871,Z,K,K,K
10872,Z,K,K,K
10873,Z,P,P,K
10874,Z,K,P,K
10875,Z,P,K,K
10876,Z,P,P,P
10877,Z,P,K,P
10878,Z,P,P,P
10879,Z,K,K,K
10880,Z,P,K,K
10881,Z,P,K,P
10882,Z,P,K,K
10883,Z,P,P,P
10884,Z,P,P,K
10885,Z,P,P,P
10886,Z,P,P,K
10887,Z,K,K,K
10888,Z,P,P,P
10889,Z,P,P,P
10890,Z,K,K,K
10891,Z,K,K,K
10892,Z,P,K,P
10893,Z,K,K,K
10894,Z,K,P,K
10895,Z,P,P,K
10896,Z,K,K,K
10897,Z,K,K,K
10898,Z,P,K,K
10899,Z,K,K,K
10900,Z,K,K,K
10901,Z,K,K,K
10902,Z,K,K,K
10903,Z,K,P,P
10904,Z,P,P,P
10905,Z,P,P,P
10906,Z,P,P,P
10907,Z,K,K,K
10908,Z,K,P,K
10909,Z,P,K,P
10910,Z,P,K,P
10911,Z,K,K,P
10912,Z,K,P,K
10913,Z,K,K,K
10914,Z,P,P,P
10915,Z,P,P,P
10916,Z,K,K,P
10917,Z,K,K,K
10918,Z,K,K,P
10919,Z,P,P,K
10920,Z,P,P,P
10921,Z,K,K,P
10922,Z,K,P,K
10923,Z,K,K,P
10924,Z,P,K,K
10925,Z,P,K,P
10926,Z,P,P,P
10927,Z,P,P,P
10928,Z,K,K,K
10929,Z,P,K,K
10930,Z,P,P,P
10931,Z,K,K,K
10932,Z,K,P,P
10933,Z,P,K,P
10934,Z,K,K,K
10935,Z,K,K,P
10936,Z,K,K,P
10937,Z,P,P,K
10938,Z,P,K,P
10939,Z,K,K,K
10940,Z,P,K,P
10941,Z,K,K,K
10942,Z,K,K,K
10943,Z,P,P,P
10944,Z,P,K,P
10945,Z,K,K,P
